Adaptive Defrost,ApplStandard,Brand,Labelled energy consumption (kWh/year),CompartGrVol,CompartNetVol,CompartType,Configuration,Country,Depth,Designation,FF Vol,FZ Vol,Group,Height,Icemaker,MEPSApproval,Model No,Family Name,N-Standard,Star2009,SRI2009,No_Doors,S-MEPS_Ad,S-MEPScutoff,Sold_in,Submit_ID,SubmitStatus,Tot Vol,Width,ExpDate,GrandDate,Product Class,Availability Status,Product Website,Representative Brand URL,Fixed MEPS allowance factor,Variable MEPS allowance factor,Adjusted volume,Type,Star Rating (old),Star Image Large,Star Image Small,Registration Number,Defrost_System_Controller
No,AS/NZS 4474.2:2009/Amdt 1:2011 (old form),FISHER & PAYKEL,427,"136.0,110.0","127.0,90.0","Fresh Food,Freezer",Upright,New Zealand,570.0,Refrigerator/Freezer,136,110,5B,1595.0,No,MEPS 2010,E240BL,,AS/NZS 4474.1:2007/Amdt 2:2011,2.0,2.0554,N/A,-,559.184,"Australia,Fiji,New Zealand",49312,Approved,246.0,525.0,,,Class 6,Available,,http://www.fisherpaykel.com,440.0,0.382,312.0,5B,N/A,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.png,ZRF0249,N/A
No,AS/NZS 4474.2:2009/Amdt 1:2011 (old form),FISHER & PAYKEL,427,"136.0,110.0","127.0,90.0","Fresh Food,Freezer",Upright,New Zealand,570.0,Refrigerator/Freezer,136,110,5B,1595.0,No,MEPS 2010,E240BRS,,AS/NZS 4474.1:2007/Amdt 2:2011,2.0,2.0554,N/A,-,559.184,"Australia,Fiji,New Zealand",49312,Approved,246.0,525.0,,,Class 6,Available,,http://www.fisherpaykel.com,440.0,0.382,312.0,5B,N/A,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.png,ZRF0249,N/A
No,AS/NZS 4474.2:2009/Amdt 1:2011 (old form),FISHER & PAYKEL,427,"136.0,110.0","127.0,90.0","Fresh Food,Freezer",Upright,New Zealand,570.0,Refrigerator/Freezer,136,110,5B,1595.0,No,MEPS 2010,E240BLS,,AS/NZS 4474.1:2007/Amdt 2:2011,2.0,2.0554,N/A,-,559.184,"Australia,Fiji,New Zealand",49312,Approved,246.0,525.0,,,Class 6,Available,,http://www.fisherpaykel.com,440.0,0.382,312.0,5B,N/A,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.png,ZRF0249,N/A
-,AS/NZS 4474.2:2009/Amdt 1:2011 (old form),ELCOLD,177,130.0,130.0,Freezer,Chest,Denmark,-,Freezer,0,130,6C,860.0,No,MEPS 2010,11XLE,,AS/NZS 4474.1:2007/Amdt 2:2011,4.0,4.288,N/A,-,308.912,New Zealand,49326,Approved,130.0,720.0,,,Class 8,Available,,http://www.lowenergyrefrigeration.co.nz/,202.0,0.514,208.0,6C,N/A,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png,ZRF0212,N/A
Yes,AS/NZS 4474.2:2009/Amdt 1:2011 (old form),FISHER & PAYKEL,163,123.0,80.0,Fresh Food,Upright,New Zealand,557.0,Refrigerator,123,0,1,640.0,No,MEPS 2010,RB90S64MKIW,,AS/NZS 4474.1:2007/Amdt 2:2011,3.0,3.3408,N/A,-,356.777,"Australia,Fiji,New Zealand",49340,Approved,123.0,855.0,,,Class 1,Available,,http://www.fisherpaykel.com,296.0,0.356,123.0,1,N/A,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.png,ZRF0241,N/A
Yes,AS/NZS 4474.2:2009/Amdt 1:2011 (old form),FISHER & PAYKEL,328,123.0,80.0,Freezer,Upright,New Zealand,557.0,Freezer,0,123,7,640.0,No,MEPS 2010,RB90S64MKIW,,AS/NZS 4474.1:2007/Amdt 2:2011,1.5,1.8375,N/A,-,508.363,"Australia,Fiji,New Zealand",49341,Approved,123.0,855.0,,,Class 10,Available,,http://www.fisherpaykel.com,383.0,0.514,196.8,7,N/A,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_1.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-1.5.png,ZRF0240,N/A
No,AS/NZS 4474.2:2009/Amdt 1:2011 (old form),FISHER & PAYKEL,301,373.0,350.0,Fresh Food,Upright,New Zealand,694.0,Refrigerator,373,0,1,1425.0,No,MEPS 2010,E373R,,AS/NZS 4474.1:2007/Amdt 2:2011,2.0,2.1955,N/A,-,428.788,"Australia,Fiji,New Zealand",49343,Approved,373.0,635.0,,,Class 1,Available,,http://www.fisherpaykel.com,296.0,0.356,373.0,1,N/A,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.png,ZRF0239,N/A
No,AS/NZS 4474.2:2009/Amdt 1:2011 (old form),FISHER & PAYKEL,301,373.0,350.0,Fresh Food,Upright,New Zealand,694.0,Refrigerator,373,0,1,1425.0,No,MEPS 2010,E373L,,AS/NZS 4474.1:2007/Amdt 2:2011,2.0,2.1955,N/A,-,428.788,"Australia,Fiji,New Zealand",49343,Approved,373.0,635.0,,,Class 1,Available,,http://www.fisherpaykel.com,296.0,0.356,373.0,1,N/A,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.png,ZRF0239,N/A
No,AS/NZS 4474.2:2009/Amdt 1:2011 (old form),FISHER & PAYKEL,335,451.0,423.0,Fresh Food,Upright,New Zealand,694.0,Refrigerator,451,0,1,1695.0,No,MEPS 2010,E450R,,AS/NZS 4474.1:2007/Amdt 2:2011,2.0,2.0439,N/A,-,456.556,"Australia,Fiji,New Zealand",49345,Approved,451.0,635.0,,,Class 1,Available,,http://www.fisherpaykel.com,296.0,0.356,451.0,1,N/A,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.png,ZRF0238,N/A
No,AS/NZS 4474.2:2009/Amdt 1:2011 (old form),FISHER & PAYKEL,335,451.0,423.0,Fresh Food,Upright,New Zealand,694.0,Refrigerator,451,0,1,1695.0,No,MEPS 2010,E450L,,AS/NZS 4474.1:2007/Amdt 2:2011,2.0,2.0439,N/A,-,456.556,"Australia,Fiji,New Zealand",49345,Approved,451.0,635.0,,,Class 1,Available,,http://www.fisherpaykel.com,296.0,0.356,451.0,1,N/A,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.png,ZRF0238,N/A
No,AS/NZS 4474.2:2009/Amdt 1:2011 (old form),FISHER & PAYKEL,335,451.0,423.0,Fresh Food,Upright,New Zealand,694.0,Refrigerator,451,0,1,1695.0,No,MEPS 2010,E450RMFD,,AS/NZS 4474.1:2007/Amdt 2:2011,2.0,2.0439,N/A,-,456.556,"Australia,Fiji,New Zealand",49345,Approved,451.0,635.0,,,Class 1,Available,,http://www.fisherpaykel.com,296.0,0.356,451.0,1,N/A,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.png,ZRF0238,N/A
No,AS/NZS 4474.2:2009/Amdt 1:2011 (old form),FISHER & PAYKEL,335,451.0,423.0,Fresh Food,Upright,New Zealand,694.0,Refrigerator,451,0,1,1695.0,No,MEPS 2010,E450LMFD,,AS/NZS 4474.1:2007/Amdt 2:2011,2.0,2.0439,N/A,-,456.556,"Australia,Fiji,New Zealand",49345,Approved,451.0,635.0,,,Class 1,Available,,http://www.fisherpaykel.com,296.0,0.356,451.0,1,N/A,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.png,ZRF0238,N/A
No,AS/NZS 4474.2:2009/Amdt 1:2011 (old form),FISHER & PAYKEL,335,451.0,423.0,Fresh Food,Upright,New Zealand,694.0,Refrigerator,451,0,1,1695.0,No,MEPS 2010,E450RXFD,,AS/NZS 4474.1:2007/Amdt 2:2011,2.0,2.0439,N/A,-,456.556,"Australia,Fiji,New Zealand",49345,Approved,451.0,635.0,,,Class 1,Available,,http://www.fisherpaykel.com,296.0,0.356,451.0,1,N/A,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.png,ZRF0238,N/A
No,AS/NZS 4474.2:2009/Amdt 1:2011 (old form),FISHER & PAYKEL,335,451.0,423.0,Fresh Food,Upright,New Zealand,694.0,Refrigerator,451,0,1,1695.0,No,MEPS 2010,E450LXFD,,AS/NZS 4474.1:2007/Amdt 2:2011,2.0,2.0439,N/A,-,456.556,"Australia,Fiji,New Zealand",49345,Approved,451.0,635.0,,,Class 1,Available,,http://www.fisherpaykel.com,296.0,0.356,451.0,1,N/A,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.png,ZRF0238,N/A
-,AS/NZS 4474.2:2009/Amdt 1:2011 (old form),FISHER & PAYKEL,296,"107.0,6.0","101.0,6.0","Fresh Food,Ice making",Upright,New Zealand,575.0,Refrigerator,107,0,2,819.0,No,MEPS 2010,P120R,,AS/NZS 4474.1:2007/Amdt 2:2011,1.0,0.9955,N/A,-,343.288,"Australia,Fiji,New Zealand",50577,Approved,113.0,525.0,,,Class 2,Available,,http://www.fisherpaykel.com,308.0,0.309,114.2,2,N/A,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_1_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-1.png,ZRF0272,N/A
-,AS/NZS 4474.2:2009/Amdt 1:2011 (old form),FISHER & PAYKEL,296,"107.0,6.0","101.0,6.0","Fresh Food,Ice making",Upright,New Zealand,575.0,Refrigerator,107,0,2,819.0,No,MEPS 2010,P120L,,AS/NZS 4474.1:2007/Amdt 2:2011,1.0,0.9955,N/A,-,343.288,"Australia,Fiji,New Zealand",50577,Approved,113.0,525.0,,,Class 2,Available,,http://www.fisherpaykel.com,308.0,0.309,114.2,2,N/A,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_1_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-1.png,ZRF0272,N/A
-,AS/NZS 4474.2:2009/Amdt 1:2011 (old form),FISHER & PAYKEL,296,"107.0,6.0","101.0,6.0","Fresh Food,Ice making",Upright,New Zealand,575.0,Refrigerator,107,0,2,819.0,No,MEPS 2010,P120RS,,AS/NZS 4474.1:2007/Amdt 2:2011,1.0,0.9955,N/A,-,343.288,"Australia,Fiji,New Zealand",50577,Approved,113.0,525.0,,,Class 2,Available,,http://www.fisherpaykel.com,308.0,0.309,114.2,2,N/A,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_1_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-1.png,ZRF0272,N/A
-,AS/NZS 4474.2:2009/Amdt 1:2011 (old form),FISHER & PAYKEL,296,"107.0,6.0","101.0,6.0","Fresh Food,Ice making",Upright,New Zealand,575.0,Refrigerator,107,0,2,819.0,No,MEPS 2010,P120LS,,AS/NZS 4474.1:2007/Amdt 2:2011,1.0,0.9955,N/A,-,343.288,"Australia,Fiji,New Zealand",50577,Approved,113.0,525.0,,,Class 2,Available,,http://www.fisherpaykel.com,308.0,0.309,114.2,2,N/A,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_1_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-1.png,ZRF0272,N/A
-,AS/NZS 4474.2:2009/Amdt 1:2011 (old form),ELCOLD,273,227.0,227.0,Freezer,Chest,Denmark,-,Freezer,0,227,6C,860.0,No,MEPS 2010,21XLE,,AS/NZS 4474.1:2007/Amdt 2:2011,3.5,3.6042,N/A,-,388.582,"Australia,Fiji,New Zealand",50835,Approved,227.0,1050.0,,,Class 8,Available,,http://www.lowenergyrefrigeration.co.nz/,202.0,0.514,363.0,6C,N/A,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.5.png,ZRF0277,N/A
-,AS/NZS 4474.2:2009/Amdt 1:2011 (old form),ELCOLD,255,301.0,301.0,Freezer,Chest,Denmark,-,Freezer,0,301,6C,860.0,No,MEPS 2010,31XLE,,AS/NZS 4474.1:2007/Amdt 2:2011,4.0,4.4033,N/A,-,449.748,"Australia,Fiji,New Zealand",50838,Approved,301.0,1300.0,,,Class 8,Available,,http://www.lowenergyrefrigeration.co.nz/,202.0,0.514,482.0,6C,N/A,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png,ZRF0276,N/A
-,AS/NZS 4474.2:2009/Amdt 1:2011 (old form),ELCOLD,319,360.0,360.0,Freezer,Chest,Denmark,-,Freezer,0,360,6C,860.0,No,MEPS 2010,41XLE,,AS/NZS 4474.1:2007/Amdt 2:2011,3.5,3.8978,N/A,-,498.064,"Australia,Fiji,New Zealand",50840,Approved,360.0,1500.0,,,Class 8,Available,,http://www.lowenergyrefrigeration.co.nz/,202.0,0.514,576.0,6C,N/A,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.5.png,ZRF0275,N/A
-,AS/NZS 4474.2:2009/Amdt 1:2011 (old form),ELCOLD,342,418.0,418.0,Freezer,Chest,Denmark,-,Freezer,0,418,6C,860.0,No,MEPS 2010,51XLE,,AS/NZS 4474.1:2007/Amdt 2:2011,3.5,3.9338,N/A,-,545.866,"Australia,Fiji,New Zealand",50842,Approved,418.0,1700.0,,,Class 8,Available,,http://www.lowenergyrefrigeration.co.nz/,202.0,0.514,669.0,6C,N/A,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.5.png,ZRF0273,N/A
-,AS/NZS 4474.2:2009/Amdt 1:2011 (old form),ICELAND,318,200.0,194.9,Freezer,Chest,China,565.0,Freezer,0,200,6C,835.0,No,MEPS 2010,CF200L,,AS/NZS 4474.1:2007/Amdt 2:2011,2.5,2.7899,N/A,-,366.48,New Zealand,60587,Approved,200.0,966.0,,,Class 8,Available,http://www.tradedepot.co.nz/,,202.0,0.514,320.0,6C,N/A,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.5.png,ZRF0301,N/A
No,AS/NZS 4474.2:2009/Amdt 1:2011,GRAM,230,"120.0,13.0","101.0,13.0","Fresh Food,Short term frozen food",Upright,Denmark,600.0,Refrigerator,N/A,N/A,3.0,840.0,No,Labelling and MEPS,KF 3135-90,,AS/NZS 4474.1:2007/Amdt 2:2011,2.0,2.12588618532785,N/A,0.0,351.5812,"Australia,Fiji,New Zealand",71544,Approved,133.0,545.0,2113-04-09,,Class 3,Available,,http://www.lowenergyrefrigeration.co.nz/,301.0,0.366,138.2,3,N/A,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.png,ZRF0329,N/A
No,AS/NZS 4474.2:2009/Amdt 1:2011,GRAM,193,102.0,85.0,Freezer,Upright,Denmark,600.0,Freezer,N/A,N/A,6U,840.0,No,Labelling and MEPS,FS 3105-90,,AS/NZS 4474.1:2007/Amdt 2:2011,3.5,3.56813946627819,N/A,0.0,350.671,"Australia,Fiji,New Zealand",71767,Approved,102.0,545.0,2113-04-19,,Class 9,Available,,http://www.lowenergyrefrigeration.co.nz/,299.0,0.317,163.0,6U,N/A,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.5.png,ZRF0330,N/A
No,AS/NZS 4474.2:2009/Amdt 1:2011,GRAM,206,135.0,130.0,Fresh Food,Upright,Denmark,600.0,Refrigerator,N/A,N/A,1.0,840.0,No,Labelling and MEPS,KS 3135-90,,AS/NZS 4474.1:2007/Amdt 2:2011,2.5,2.52649287113366,N/A,0.0,344.06,"Australia,Fiji,New Zealand",72613,Approved,135.0,545.0,2113-06-07,,Class 1,Available,,http://www.lowenergyrefrigeration.co.nz/,296.0,0.356,135.0,1,N/A,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.5.png,ZRF0336,N/A
No,AS/NZS 4474.2:2009/Amdt 1:2011,Liebherr,485,"248.0,66.0,148.0","248.0,66.0,148.0","Fresh Food,Chill,Freezer",Upright,Germany,610.0,Refrigerator/Freezer,N/A,N/A,5B,2027.0,No,Labelling and MEPS,ECBN5066,,AS/NZS 4474.1:2007/Amdt 2:2011,2.5,2.71208353479429,N/A,0.0,652.9268,New Zealand,80379,Approved,462.0,757.0,2114-04-23,,Class 6,Available,http://www.liebherr.com/,http://www.awardappliances.co.nz/,440.0,0.382,557.4,5B,N/A,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.5.png,ZRF0365,N/A
No,AS/NZS 4474.2:2009/Amdt 1:2011,Liebherr,487,"329.0,73.0,183.0","329.0,73.0,183.0","Fresh Food,Chill,Freezer",Upright,Germany,610.0,Refrigerator/Freezer,N/A,N/A,5B,2027.0,No,Labelling and MEPS,ECBN6256,,AS/NZS 4474.1:2007/Amdt 2:2011,3.0,3.17803159135004,N/A,0.0,708.2022,New Zealand,80822,Approved,585.0,910.0,2114-05-20,,Class 6,Available,http://www.liebherr.com/,http://www.awardappliances.co.nz/,440.0,0.382,702.1,5B,N/A,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.png,ZRF0371,N/A
No,AS/NZS 4474.2:2009/Amdt 1:2011,Haier,415,"141.0,92.0","139.0,72.0","Fresh Food,Freezer",Upright,China,576.0,Refrigerator/Freezer,N/A,N/A,5B,1648.0,No,Labelling and MEPS,HRB227W,HRB227*,AS/NZS 4474.1:2007/Amdt 2:2011,2.0,2.01636316006912,N/A,0.0,550.0924,New Zealand,84361,Approved,233.0,545.0,2114-09-22,,Class 6,Available,http://www.homa.cn/,,440.0,0.382,288.2,5B,N/A,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.png,ZRF0382,N/A
No,AS/NZS 4474.2:2009/Amdt 1:2011,Haier,415,"141.0,92.0","139.0,72.0","Fresh Food,Freezer",Upright,China,576.0,Refrigerator/Freezer,N/A,N/A,5B,1648.0,No,Labelling and MEPS,HRB227S,HRB227*,AS/NZS 4474.1:2007/Amdt 2:2011,2.0,2.01636316006912,N/A,0.0,550.0924,New Zealand,84361,Approved,233.0,545.0,2114-09-22,,Class 6,Available,http://www.homa.cn/,,440.0,0.382,288.2,5B,N/A,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.png,ZRF0382,N/A
No,AS/NZS 4474.2:2009/Amdt 1:2011,Haier,415,"141.0,92.0","139.0,72.0","Fresh Food,Freezer",Upright,China,576.0,Refrigerator/Freezer,N/A,N/A,5B,1648.0,No,Labelling and MEPS,HRB227*,HRB227*,AS/NZS 4474.1:2007/Amdt 2:2011,2.0,2.01636316006912,N/A,0.0,550.0924,New Zealand,84361,Approved,233.0,545.0,2114-09-22,,Class 6,Available,http://www.homa.cn/,,440.0,0.382,288.2,5B,N/A,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.png,ZRF0382,N/A
No,AS/NZS 4474.2:2009/Amdt 1:2011,Liebherr,331,248.0,248.0,Freezer,Upright,Germany,545.0,Freezer,N/A,N/A,7.0,1770.0,No,Labelling and MEPS,SIGN3576,,AS/NZS 4474.1:2007/Amdt 2:2011,3.0,3.03325712869262,N/A,0.0,586.9552,New Zealand,85923,Approved,248.0,559.0,2114-11-21,,Class 10,Available,http://www.liebherr.com/,http://www.awardappliances.co.nz/,383.0,0.514,396.8,7,N/A,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.png,ZRF0385,N/A
No,AS/NZS 4474.2:2009/Amdt 1:2011,Liebherr,328,"245.0,99.0","245.0,99.0","Fresh Food,Chill",Upright,Germany,545.0,Refrigerator,N/A,N/A,1.0,1770.0,No,Labelling and MEPS,SIKB3550,,AS/NZS 4474.1:2007/Amdt 2:2011,1.5,1.79815787193098,N/A,0.0,421.9884,New Zealand,85928,Approved,344.0,559.0,2114-11-27,,Class 1,Available,http://www.liebherr.com/,http://www.awardappliances.co.nz/,296.0,0.356,353.9,1,N/A,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_1.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-1.5.png,ZRF0386,N/A
No,AS/NZS 4474.2:2009/Amdt 1:2011,Haier,193,368.0,355.0,Fresh Food,Upright,China,-,Refrigerator,N/A,N/A,1.0,-,No,Labelling and MEPS,HRF368W2,HRF368*2,AS/NZS 4474.1:2007/Amdt 2:2011,3.5,3.87812189176827,N/A,0.0,427.008,"Fiji,New Zealand",91910,Approved,368.0,-,2115-07-27,,Class 1,Available,,http://www.haierlife.com.au/,296.0,0.356,368.0,1,N/A,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.5.png,ZRF0405,N/A
No,AS/NZS 4474.2:2009/Amdt 1:2011,Haier,193,368.0,355.0,Fresh Food,Upright,China,-,Refrigerator,N/A,N/A,1.0,-,No,Labelling and MEPS,HRF368S2,HRF368*2,AS/NZS 4474.1:2007/Amdt 2:2011,3.5,3.87812189176827,N/A,0.0,427.008,"Fiji,New Zealand",91910,Approved,368.0,-,2115-07-27,,Class 1,Available,,http://www.haierlife.com.au/,296.0,0.356,368.0,1,N/A,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.5.png,ZRF0405,N/A
No,AS/NZS 4474.2:2009/Amdt 1:2011,Haier,193,368.0,355.0,Fresh Food,Upright,China,-,Refrigerator,N/A,N/A,1.0,-,No,Labelling and MEPS,HRF368*2,HRF368*2,AS/NZS 4474.1:2007/Amdt 2:2011,3.5,3.87812189176827,N/A,0.0,427.008,"Fiji,New Zealand",91910,Approved,368.0,-,2115-07-27,,Class 1,Available,,http://www.haierlife.com.au/,296.0,0.356,368.0,1,N/A,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.5.png,ZRF0405,N/A
No,AS/NZS 4474.2:2009/Amdt 1:2011,Liebherr,337,131.0,108.0,Fresh Food,Upright,Germany,570.0,Refrigerator,N/A,N/A,1.0,818.0,No,Labelling and MEPS,UKes1752,,AS/NZS 4474.1:2007/Amdt 2:2011,1.0,0.616578286734619,N/A,0.0,342.636,New Zealand,93293,Approved,131.0,597.0,2115-09-22,,Class 1,Available,http://www.liebherr.com/,http://www.awardappliances.co.nz/,296.0,0.356,131.0,1,N/A,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_1_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-1.png,ZRF0416,N/A
No,AS/NZS 4474.2:2009/Amdt 1:2011,Haier,343,322.0,320.0,Fresh Food,Upright,China,-,Refrigerator,N/A,N/A,2.0,-,No,Labelling and MEPS,HRZ-322,,AS/NZS 4474.1:2007/Amdt 2:2011,1.5,1.50668368773495,N/A,0.0,407.498,New Zealand,107656,Approved,322.0,-,2117-05-23,,Class 2,Available,http://www.homa.cn/,http://www.haier.com.au,308.0,0.309,322.0,2,N/A,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_1.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-1.5.png,ZRF0508,N/A
No,AS/NZS 4474.2:2009/Amdt 1:2011,Haier,325,238.0,165.0,Freezer,Upright,China,-,Freezer,N/A,N/A,6U,-,No,Labelling and MEPS,HFZ-238*,,AS/NZS 4474.1:2007/Amdt 2:2011,3.0,3.02612928481118,N/A,0.0,419.7136,"Australia,Fiji,New Zealand",107658,Approved,238.0,-,2117-05-23,,Class 9,Available,http://www.homa.cn/,,299.0,0.317,380.8,6U,N/A,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.png,ZRF0509,N/A
No,AS/NZS 4474.2:2009/Amdt 1:2011,GRAM,198,445.0,375.0,Fresh Food,Upright,Denmark,650.0,Refrigerator,N/A,N/A,1.0,1850.0,No,Labelling and MEPS,KS 4456-90 F,,AS/NZS 4474.1:2007/Amdt 2:2011,4.0,4.03716171147009,N/A,0.0,454.42,"Australia,Fiji,New Zealand",108167,Approved,445.0,595.0,2117-06-15,,Class 1,Available,,http://www.lowenergyrefrigeration.co.nz/,296.0,0.356,445.0,1,N/A,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png,ZRF0510,N/A
