"REPORT_ID","Suburb","LGA Name","Total Units","Total Cas","Total Fats","Total SI","Total MI","Year","Month","Day","Time","Area Speed","Road Surface","Moisture Cond","Weather Cond","DayNight","Crash Type","Unit Resp","DUI Involved","Drugs Involved","ACCLOC_X","ACCLOC_Y"
"2021-20227-19/09/2025","TRANMERE","CC CAMPBELLTOWN.",2,1,0,0,1,2021,"August","Saturday","12:25 pm",60,"Sealed","Dry","Not Raining","Daylight","Right Turn",1,,,1333815.22,1673627.37
"2021-20228-19/09/2025","NECTAR BROOK","DC MT.REMARKABLE.",2,1,0,1,0,2021,"August","Saturday","11:00 am",100,"Sealed","Dry","Not Raining","Daylight","Hit Fixed Object",1,,"Y",1283821.27,1925954.49
"2021-20230-19/09/2025","CLARENCE PARK","CITY OF UNLEY",2,1,0,0,1,2021,"August","Friday","05:30 pm",40,"Sealed","Dry","Not Raining","Daylight","Rear End",2,,,1326682.97,1666211.72
"2021-20233-19/09/2025","TUSMORE","CITY OF BURNSIDE",2,1,0,0,1,2021,"August","Friday","02:45 pm",60,"Sealed","Dry","Not Raining","Daylight","Rear End",1,,,1332308.51,1669364.73
"2021-20234-19/09/2025","ENFIELD","CITY OF PORT ADELAIDE ENFIELD",3,1,0,0,1,2021,"August","Saturday","03:30 pm",60,"Sealed","Dry","Not Raining","Daylight","Hit Parked Vehicle",1,,,1328853.7,1677312.95
"2021-20238-19/09/2025","KLEMZIG","CITY OF PORT ADELAIDE ENFIELD",2,1,0,0,1,2021,"August","Saturday","06:15 pm",60,"Sealed","Wet","Raining","Night","Right Turn",2,,,1331690.63,1676251.12
"2021-20244-19/09/2025","ELIZABETH VALE","CITY OF PLAYFORD.",2,1,0,0,1,2021,"August","Saturday","08:12 pm",60,"Sealed","Dry","Not Raining","Night","Hit Pedestrian",2,,,1335203.51,1690041.07
"2021-20245-19/09/2025","PIKE RIVER","DC RENMARK PARINGA",2,1,0,0,1,2021,"August","Saturday","08:00 pm",110,"Sealed","Dry","Not Raining","Night","Hit Fixed Object",1,"Y",,1536407.39,1737051.27
"2021-20249-19/09/2025","TWO WELLS","DC MALLALA.",2,1,0,1,0,2021,"August","Saturday","10:15 pm",80,"Sealed","Wet","Raining","Night","Hit Pedestrian",2,,,1324202.69,1707021.56
"2021-20250-19/09/2025","FINDON","CITY OF CHARLES STURT",3,1,0,0,1,2021,"August","Saturday","11:35 pm",60,"Sealed","Wet","Raining","Night","Hit Pedestrian",2,,,1322636.32,1673132.3
"2021-20253-19/09/2025","WINGFIELD","CITY OF PORT ADELAIDE ENFIELD",2,2,0,0,2,2021,"August","Saturday","11:30 am",60,"Sealed","Dry","Not Raining","Daylight","Rear End",1,,,1326388.52,1679169.53
"2021-20254-19/09/2025","TORRENS PARK","CC MITCHAM.",1,1,0,0,1,2021,"August","Sunday","09:50 am",60,"Sealed","Dry","Not Raining","Daylight","Roll Over",1,,,1329348.37,1663196.52
"2021-20258-19/09/2025","SMITHFIELD","CITY OF PLAYFORD.",3,2,0,0,2,2021,"August","Saturday","05:15 pm",80,"Sealed","Wet","Raining","Daylight","Rear End",1,,,1337904.44,1697173.62
"2021-20260-19/09/2025","RIDGEHAVEN","CITY OF TEA TREE GULLY",2,3,0,0,3,2021,"August","Sunday","12:20 pm",70,"Sealed","Dry","Not Raining","Daylight","Rear End",1,,,1337556.51,1682372.25
"2021-20265-19/09/2025","BRAY","WATTLE RANGE COUNCIL",2,1,0,1,0,2021,"September","Thursday","04:35 pm",110,"Sealed","Wet","Raining","Daylight","Hit Fixed Object",1,,,1443476.42,1395224.88
"2021-20270-19/09/2025","MOUNT MARY","MID MURRAY DISTRICT COUNCIL",2,1,0,0,1,2021,"August","Sunday","07:00 pm",100,"Unsealed","Dry","Not Raining","Night","Hit Animal",2,,,1410635.94,1757581.12
"2021-20272-19/09/2025","KILBURN","CITY OF PORT ADELAIDE ENFIELD",2,1,0,1,0,2021,"August","Monday","08:04 am",50,"Sealed","Dry","Not Raining","Daylight","Hit Pedestrian",2,,,1328004.43,1678734.03
"2021-20274-19/09/2025","PARADISE","CC CAMPBELLTOWN.",3,1,0,0,1,2021,"August","Monday","10:48 am",60,"Sealed","Dry","Not Raining","Daylight","Rear End",1,,,1334977.76,1676227.32
"2021-20276-19/09/2025","HENDON","CITY OF CHARLES STURT",2,1,0,0,1,2021,"August","Monday","02:15 pm",50,"Sealed","Dry","Not Raining","Daylight","Rear End",2,,,1321083.94,1676994.33
"2021-20280-19/09/2025","SALISBURY","CITY OF SALISBURY",2,1,0,0,1,2021,"August","Monday","04:30 pm",50,"Sealed","Dry","Not Raining","Daylight","Hit Fixed Object",1,"Y",,1331752.61,1688063.41
"2021-20282-19/09/2025","STOKES BAY","KANGAROO ISLAND COUNCIL",1,2,0,0,2,2021,"August","Monday","04:45 pm",100,"Unsealed","Dry","Not Raining","Daylight","Roll Over",1,,,1194885.17,1590980.57
"2021-20284-19/09/2025","KESWICK","CITY OF WEST TORRENS",2,1,0,0,1,2021,"August","Monday","05:39 pm",60,"Sealed","Dry","Not Raining","Daylight","Rear End",1,,,1325806.78,1668559.76
"2021-20285-19/09/2025","TRURO","MID MURRAY DISTRICT COUNCIL",2,1,0,1,0,2021,"August","Monday","04:15 pm",110,"Sealed","Dry","Not Raining","Daylight","Hit Fixed Object",1,,,1380112.9,1726425.72
"2021-20286-19/09/2025","PARALOWIE","CITY OF SALISBURY",2,1,0,1,0,2021,"August","Monday","05:30 pm",90,"Sealed","Dry","Not Raining","Daylight","Side Swipe",2,,,1328432.76,1688795.69
"2021-20289-19/09/2025","PAYNEHAM SOUTH","CC OF NORWOOD,PAYNEHAM & ST PETERS",3,1,0,0,1,2021,"August","Monday","06:09 pm",60,"Sealed","Dry","Not Raining","Night","Right Angle",1,,,1332216.76,1672581.08
"2021-20290-19/09/2025","PORT PIRIE SOUTH","PT.PIRIE CITY & DIST. COUNCIL",2,1,0,0,1,2021,"August","Monday","05:25 pm",50,"Sealed","Dry","Not Raining","Daylight","Hit Fixed Object",1,,,1280921.89,1863705.88
"2021-20292-19/09/2025","CHANDLERS HILL","CITY OF ONKAPARINGA",1,1,0,0,1,2021,"August","Monday","07:49 pm",70,"Sealed","Dry","Not Raining","Night","Roll Over",1,,,1329898.16,1653520.76
"2021-20298-19/09/2025","MOUNT BARKER","DC MT.BARKER.",2,1,0,1,0,2021,"August","Monday","12:50 pm",110,"Sealed","Dry","Not Raining","Daylight","Rear End",2,,"Y",1350399.98,1655120.63
"2021-20300-19/09/2025","URRBRAE","CC MITCHAM.",2,1,0,1,0,2021,"August","Tuesday","07:25 am",60,"Sealed","Dry","Not Raining","Daylight","Right Angle",1,,"Y",1331592.03,1666315.48
"2021-20302-19/09/2025","ST AGNES","CITY OF TEA TREE GULLY",2,1,0,0,1,2021,"August","Tuesday","08:00 am",60,"Sealed","Dry","Not Raining","Daylight","Right Angle",1,,,1338604.1,1681003.64
"2021-20306-19/09/2025","RICHMOND","CITY OF WEST TORRENS",2,1,0,0,1,2021,"August","Saturday","12:00 pm",60,"Sealed","Dry","Not Raining","Daylight","Rear End",2,,,1325789.86,1669480.18
"2021-20307-19/09/2025","SALISBURY EAST","CITY OF SALISBURY",2,1,0,0,1,2021,"August","Tuesday","08:30 am",80,"Sealed","Dry","Not Raining","Daylight","Right Angle",2,,,1335835.12,1686714.21
"2021-20309-19/09/2025","MOUNT GAMBIER","CC MT.GAMBIER.",2,1,0,0,1,2021,"August","Monday","04:05 pm",50,"Sealed","Dry","Not Raining","Daylight","Right Turn",1,,,1510265.16,1340122.24
"2021-20312-19/09/2025","MAWSON LAKES","CITY OF SALISBURY",2,1,0,0,1,2021,"August","Tuesday","07:40 am",60,"Sealed","Dry","Not Raining","Daylight","Rear End",2,,,1330582.52,1683880.79
"2021-20322-19/09/2025","MARLESTON","CITY OF WEST TORRENS",2,1,0,0,1,2021,"August","Tuesday","01:19 pm",60,"Sealed","Dry","Not Raining","Daylight","Side Swipe",2,,,1324663.55,1668915.23
"2021-20323-19/09/2025","HOLDEN HILL","CITY OF PORT ADELAIDE ENFIELD",2,2,0,0,2,2021,"August","Tuesday","02:40 pm",60,"Sealed","Dry","Not Raining","Daylight","Rear End",2,,,1334247.82,1678317.21
"2021-20324-19/09/2025","LONSDALE","CITY OF ONKAPARINGA",2,1,0,0,1,2021,"August","Tuesday","05:15 am",50,"Sealed","Dry","Not Raining","Night","Side Swipe",1,,,1318505.09,1651443.06
"2021-20326-19/09/2025","KENSINGTON PARK","CITY OF BURNSIDE",2,1,0,1,0,2021,"August","Tuesday","03:00 pm",50,"Sealed","Dry","Not Raining","Daylight","Hit Pedestrian",1,,,1333375.36,1670700.54
"2021-20331-19/09/2025","COLLEGE PARK","CC OF NORWOOD,PAYNEHAM & ST PETERS",2,1,0,1,0,2021,"August","Tuesday","04:24 pm",50,"Sealed","Dry","Not Raining","Daylight","Right Angle",2,,,1330150.31,1672620.55
"2021-20332-19/09/2025","ADELAIDE","CITY OF ADELAIDE",2,2,0,1,1,2021,"August","Tuesday","04:38 pm",50,"Sealed","Dry","Not Raining","Daylight","Hit Pedestrian",1,,,1328156.35,1670812.76
"2021-20334-19/09/2025","ROSSLYN PARK","CITY OF BURNSIDE",2,1,0,0,1,2021,"August","Tuesday","05:46 pm",60,"Sealed","Dry","Not Raining","Daylight","Hit Pedestrian",2,,,1335502.39,1671083.3
"2021-20335-19/09/2025","DAVOREN PARK","CITY OF PLAYFORD.",2,1,0,1,0,2021,"August","Tuesday","05:30 pm",60,"Sealed","Dry","Not Raining","Daylight","Head On",1,,"Y",1335908.87,1696270.57
"2021-20339-19/09/2025","SOUTH PLYMPTON","CC MARION.",3,1,0,0,1,2021,"August","Tuesday","03:50 pm",60,"Sealed","Dry","Not Raining","Daylight","Right Turn",1,,,1324280.93,1665104.48
"2021-20340-19/09/2025","MAWSON LAKES","CITY OF SALISBURY",2,1,0,1,0,2021,"August","Tuesday","08:20 pm",60,"Sealed","Dry","Not Raining","Night","Right Angle",2,,,1330497.74,1683929.66
"2021-20342-19/09/2025","LEWISTON","DC MALLALA.",2,3,0,0,3,2021,"August","Tuesday","09:10 pm",100,"Sealed","Dry","Not Raining","Night","Hit Fixed Object",1,,,1332008.45,1704267.83
"2021-20343-19/09/2025","CHAIN OF PONDS","THE ADELAIDE HILLS COUNCIL",2,2,0,0,2,2021,"August","Tuesday","09:52 pm",80,"Sealed","Dry","Not Raining","Night","Hit Fixed Object",1,,,1351823.88,1681264.71
"2021-20345-19/09/2025","EDINBURGH NORTH","CITY OF PLAYFORD.",2,1,0,0,1,2021,"September","Wednesday","02:06 am",60,"Sealed","Dry","Not Raining","Night","Hit Fixed Object",1,,,1335165.38,1695176.24
"2021-20346-19/09/2025","SEAFORD MEADOWS","CITY OF ONKAPARINGA",2,6,0,5,1,2021,"September","Wednesday","02:06 am",60,"Sealed","Dry","Not Raining","Night","Hit Fixed Object",1,"Y",,1318091.98,1642826.26
"2021-20347-19/09/2025","NORWOOD","CC OF NORWOOD,PAYNEHAM & ST PETERS",2,1,0,0,1,2021,"September","Wednesday","07:55 am",60,"Sealed","Dry","Not Raining","Daylight","Side Swipe",1,,,1331029.96,1671046.46
"2021-20348-19/09/2025","VALE PARK","WALKERVILLE TOWN COUNCIL",2,1,0,0,1,2021,"September","Wednesday","08:25 am",60,"Sealed","Dry","Not Raining","Daylight","Rear End",1,,,1330645.93,1675348.15
"2021-20349-19/09/2025","HAPPY VALLEY","CITY OF ONKAPARINGA",2,1,0,0,1,2021,"September","Wednesday","08:39 am",60,"Sealed","Dry","Not Raining","Daylight","Rear End",2,,,1324052.31,1653425.99
"2021-20350-19/09/2025","GLENELG NORTH","CITY OF HOLDFAST BAY",4,1,0,0,1,2021,"August","Tuesday","08:10 am",60,"Sealed","Dry","Not Raining","Daylight","Rear End",1,,,1321003.72,1665305.11
"2021-20352-19/09/2025","HAPPY VALLEY","CITY OF ONKAPARINGA",3,1,0,0,1,2021,"September","Wednesday","08:52 am",70,"Sealed","Dry","Not Raining","Daylight","Rear End",1,,"Y",1324494.3,1656492.85
"2021-20356-19/09/2025","GLYNDE","CC OF NORWOOD,PAYNEHAM & ST PETERS",3,1,0,0,1,2021,"September","Wednesday","09:40 am",50,"Sealed","Dry","Not Raining","Daylight","Hit Parked Vehicle",1,,,1333458.16,1674132.33
"2021-20358-19/09/2025","FITZROY","CITY OF PROSPECT",2,1,0,0,1,2021,"August","Monday","09:09 am",60,"Sealed","Dry","Not Raining","Daylight","Rear End",2,,,1327525.74,1673625.28
"2021-20363-19/09/2025","BROADVIEW","CITY OF PORT ADELAIDE ENFIELD",2,1,0,0,1,2021,"September","Wednesday","10:45 am",60,"Sealed","Dry","Not Raining","Daylight","Right Angle",2,,,1329908.31,1676468.95
"2021-20370-19/09/2025","WALKERVILLE","WALKERVILLE TOWN COUNCIL",2,1,0,0,1,2021,"August","Friday","08:45 pm",50,"Sealed","Dry","Not Raining","Night","Rear End",2,,,1329934.16,1673775.13
"2021-20372-19/09/2025","BIRDWOOD","THE ADELAIDE HILLS COUNCIL",2,1,1,0,0,2021,"September","Wednesday","11:33 am",100,"Sealed","Dry","Not Raining","Daylight","Hit Fixed Object",1,,,1365237.51,1683076.72
"2021-20380-19/09/2025","CHANDLERS HILL","CITY OF ONKAPARINGA",2,1,0,0,1,2021,"September","Wednesday","03:43 pm",80,"Sealed","Dry","Not Raining","Daylight","Rear End",2,,,1327909.8,1651221.09
"2021-20382-19/09/2025","SALISBURY EAST","CITY OF SALISBURY",3,1,0,0,1,2021,"September","Wednesday","08:30 am",80,"Sealed","Dry","Not Raining","Daylight","Rear End",1,,,1333298.13,1685374.25
"2021-20384-19/09/2025","GLENSIDE","CITY OF BURNSIDE",2,1,0,0,1,2021,"September","Wednesday","07:23 am",60,"Sealed","Dry","Not Raining","Daylight","Rear End",2,,,1332322.98,1668698.73
"2021-20387-19/09/2025","MAWSON LAKES","CITY OF SALISBURY",3,1,0,0,1,2021,"September","Wednesday","08:39 pm",80,"Sealed","Dry","Not Raining","Night","Right Turn",1,,,1328697.75,1683414.9
"2021-20388-19/09/2025","HAPPY VALLEY","CITY OF ONKAPARINGA",2,2,0,0,2,2021,"September","Wednesday","06:35 pm",70,"Sealed","Dry","Not Raining","Night","Right Angle",2,,,1325603.37,1656854
"2021-20394-19/09/2025","GLENGOWRIE","CC MARION.",2,1,0,1,0,2021,"September","Thursday","08:35 am",60,"Sealed","Dry","Not Raining","Daylight","Right Turn",1,,,1321381.53,1663962.39
"2021-20395-19/09/2025","DALKEY","WAKEFIELD REGIONAL COUNCIL",2,1,0,0,1,2021,"September","Wednesday","03:15 pm",100,"Sealed","Dry","Not Raining","Daylight","Rear End",2,,,1316563.51,1754107.57
"2021-20396-19/09/2025","HENLEY BEACH","CITY OF CHARLES STURT",2,1,0,0,1,2021,"September","Thursday","08:45 am",60,"Sealed","Dry","Not Raining","Daylight","Right Angle",1,,,1319815.31,1673045.48
"2021-20397-19/09/2025","CRAFERS","THE ADELAIDE HILLS COUNCIL",2,1,0,0,1,2021,"September","Thursday","08:42 am",60,"Sealed","Dry","Not Raining","Daylight","Side Swipe",2,,,1337228.33,1662763.36
"2021-20399-19/09/2025","CLAPHAM","CC MITCHAM.",4,2,0,0,2,2021,"September","Thursday","08:00 am",60,"Sealed","Dry","Not Raining","Daylight","Rear End",2,,,1328899.92,1663524.88
"2021-20402-19/09/2025","CAMPBELLTOWN","CC CAMPBELLTOWN.",2,1,0,0,1,2021,"September","Thursday","10:16 am",60,"Sealed","Dry","Not Raining","Daylight","Right Angle",2,,,1334468.27,1675734.19
"2021-20405-19/09/2025","GREENWITH","CITY OF TEA TREE GULLY",2,1,0,0,1,2021,"September","Wednesday","06:42 pm",50,"Sealed","Dry","Not Raining","Night","Right Angle",2,,,1339255.32,1687618.39
"2021-20411-19/09/2025","ALBERTON","CITY OF PORT ADELAIDE ENFIELD",2,1,0,0,1,2021,"September","Thursday","03:00 pm",60,"Sealed","Dry","Not Raining","Daylight","Right Angle",2,,,1320866.47,1678132.35
"2021-20412-19/09/2025","CAVAN","CITY OF SALISBURY",2,1,0,0,1,2021,"September","Thursday","03:20 pm",70,"Sealed","Dry","Not Raining","Daylight","Rear End",2,,,1328720.17,1681548.46
"2021-20416-19/09/2025","ELIZABETH","CITY OF PLAYFORD.",2,1,0,0,1,2021,"September","Thursday","03:15 pm",60,"Sealed","Dry","Not Raining","Daylight","Right Angle",2,,,1335655.83,1693821.56
"2021-20419-19/09/2025","NORTH ADELAIDE","CITY OF ADELAIDE",2,1,0,1,0,2021,"September","Thursday","03:42 pm",60,"Sealed","Dry","Not Raining","Daylight","Right Turn",1,,,1327899.7,1671597.52
"2021-20422-19/09/2025","HAPPY VALLEY","CITY OF ONKAPARINGA",2,1,0,0,1,2021,"September","Thursday","02:00 pm",50,"Sealed","Dry","Not Raining","Daylight","Side Swipe",1,,,1326991.06,1652564.6
"2021-20424-19/09/2025","REYNELLA","CITY OF ONKAPARINGA",2,1,0,0,1,2021,"September","Thursday","07:25 pm",100,"Sealed","Dry","Not Raining","Night","Rear End",2,,,1320998.78,1652453.52
"2021-20426-19/09/2025","CHANDLERS HILL","CITY OF ONKAPARINGA",2,1,0,0,1,2021,"September","Thursday","08:53 pm",80,"Sealed","Dry","Not Raining","Night","Hit Fixed Object",1,,,1328008.07,1651120.47
"2021-20429-19/09/2025","MACCLESFIELD","DC MT.BARKER.",2,1,0,1,0,2021,"September","Friday","12:25 am",80,"Sealed","Wet","Raining","Night","Hit Fixed Object",1,"Y",,1350747.27,1643249.37
"2021-20437-19/09/2025","BOLIVAR","CITY OF SALISBURY",3,1,0,0,1,2021,"September","Friday","08:53 am",110,"Sealed","Wet","Raining","Daylight","Hit Fixed Object",1,,,1328203.37,1688337.97
"2021-20439-19/09/2025","MORPHETT VALE","CITY OF ONKAPARINGA",2,1,0,0,1,2021,"September","Thursday","09:40 am",50,"Sealed","Dry","Not Raining","Daylight","Right Angle",2,,,1320744.02,1650894.44
"2021-20440-19/09/2025","SALISBURY EAST","CITY OF SALISBURY",2,1,0,0,1,2021,"September","Thursday","05:26 pm",60,"Sealed","Dry","Not Raining","Daylight","Rear End",2,,,1336497.48,1687429.48
"2021-20441-19/09/2025","GLENSIDE","CITY OF BURNSIDE",2,1,0,0,1,2021,"September","Thursday","04:45 pm",60,"Sealed","Dry","Not Raining","Daylight","Rear End",2,,,1332322.98,1668698.73
"2021-20445-19/09/2025","PARACOMBE","THE ADELAIDE HILLS COUNCIL",2,1,0,0,1,2021,"September","Friday","09:50 am",80,"Sealed","Wet","Raining","Daylight","Hit Fixed Object",1,,,1345535.92,1676950.09
"2021-20446-19/09/2025","PORT ARTHUR","YORKE PENINSULA COUNCIL",2,1,0,0,1,2021,"September","Friday","08:10 am",100,"Sealed","Wet","Not Raining","Daylight","Head On",2,,,1281956.46,1758278.92
"2021-20447-19/09/2025","TERINGIE","THE ADELAIDE HILLS COUNCIL",2,1,0,0,1,2021,"September","Friday","11:43 am",60,"Sealed","Dry","Not Raining","Daylight","Hit Fixed Object",1,,,1337878.02,1672034.9
"2021-20450-19/09/2025","ADELAIDE","CITY OF ADELAIDE",2,1,0,0,1,2021,"September","Friday","09:40 am",50,"Sealed","Dry","Not Raining","Daylight","Hit Pedestrian",2,,,1327672.91,1670957.73
"2021-20456-19/09/2025","GAWLER","CT GAWLER.",2,1,0,0,1,2021,"September","Friday","03:20 pm",50,"Sealed","Dry","Not Raining","Daylight","Right Angle",2,,,1343363.68,1705741.3
"2021-20457-19/09/2025","HAPPY VALLEY","CITY OF ONKAPARINGA",2,1,0,0,1,2021,"September","Friday","02:30 pm",80,"Sealed","Dry","Not Raining","Daylight","Rear End",1,,,1325603.37,1656854
"2021-20458-19/09/2025","PARKSIDE","CITY OF UNLEY",2,1,0,0,1,2021,"August","Friday","03:05 pm",60,"Sealed","Dry","Not Raining","Daylight","Rear End",2,,,1329842.03,1669002.14
"2021-20459-19/09/2025","SEAFORD RISE","CITY OF ONKAPARINGA",2,2,0,0,2,2021,"September","Friday","05:00 pm",70,"Sealed","Dry","Not Raining","Daylight","Right Turn",1,"Y","Y",1316386.82,1641371.18
"2021-20463-19/09/2025","LARGS BAY","CITY OF PORT ADELAIDE ENFIELD",2,1,0,0,1,2021,"September","Friday","06:15 pm",60,"Sealed","Wet","Raining","Night","Right Angle",2,,,1319751.31,1682103.55
"2021-20465-19/09/2025","PARALOWIE","CITY OF SALISBURY",2,1,0,1,0,2021,"September","Friday","06:50 pm",60,"Sealed","Wet","Raining","Night","Hit Pedestrian",2,,,1331003.78,1690149.8
"2021-20468-19/09/2025","POORAKA","CITY OF SALISBURY",2,1,0,0,1,2021,"September","Friday","03:30 pm",60,"Sealed","Dry","Not Raining","Daylight","Right Turn",1,,,1331015.05,1680310.68
"2021-20473-19/09/2025","PARAFIELD GARDENS","CITY OF SALISBURY",2,1,0,0,1,2021,"September","Friday","11:08 pm",60,"Sealed","Dry","Not Raining","Night","Rear End",2,,,1330251.56,1685298.62
"2021-20474-19/09/2025","MILLICENT","WATTLE RANGE COUNCIL",1,1,0,0,1,2021,"September","Saturday","04:00 am",110,"Sealed","Dry","Not Raining","Night","Left Road - Out of Control",1,,,1475772.99,1369399.79
"2021-20476-19/09/2025","GEPPS CROSS","CITY OF PORT ADELAIDE ENFIELD",2,1,0,1,0,2021,"September","Saturday","06:10 am",60,"Sealed","Wet","Unknown","Night","Rear End",1,,,1330377.17,1679315.41
"2021-20481-19/09/2025","CHELTENHAM","CITY OF CHARLES STURT",3,1,0,0,1,2021,"September","Friday","07:12 pm",60,"Sealed","Dry","Not Raining","Night","Rear End",2,,,1322282.82,1677760.1
"2021-20484-19/09/2025","ADELAIDE AIRPORT","CITY OF WEST TORRENS",2,1,0,0,1,2021,"September","Saturday","11:05 am",80,"Sealed","Dry","Not Raining","Daylight","Rear End",1,,,1320949.38,1668129.12
"2021-20492-19/09/2025","HAZELWOOD PARK","CITY OF BURNSIDE",4,1,0,0,1,2021,"September","Friday","03:15 pm",60,"Sealed","Dry","Not Raining","Daylight","Rear End",1,,,1333942.93,1668929.02
"2021-20500-19/09/2025","NOARLUNGA CENTRE","CITY OF ONKAPARINGA",3,1,0,0,1,2021,"September","Saturday","11:30 am",60,"Sealed","Wet","Unknown","Daylight","Rear End",1,,,1318999.72,1647480.65
"2021-20501-19/09/2025","URRBRAE","CITY OF UNLEY",3,1,0,0,1,2021,"September","Saturday","12:25 pm",60,"Sealed","Wet","Not Raining","Daylight","Rear End",2,,,1332320.83,1666338.42
"2021-20502-19/09/2025","SEATON","CITY OF CHARLES STURT",2,1,0,0,1,2021,"September","Saturday","04:35 pm",60,"Sealed","Dry","Not Raining","Daylight","Rear End",2,,,1320750.49,1674773.93
"2021-20503-19/09/2025","KIDMAN PARK","CITY OF CHARLES STURT",2,1,0,0,1,2021,"September","Friday","04:40 pm",60,"Sealed","Wet","Raining","Daylight","Right Angle",2,,,1322537.88,1672228.09
"2021-20509-19/09/2025","MILLICENT","WATTLE RANGE COUNCIL",2,1,0,1,0,2021,"September","Saturday","11:16 pm",50,"Sealed","Wet","Not Raining","Night","Hit Pedestrian",2,,,1473464.01,1368395.49
"2021-20515-19/09/2025","HYNAM","DC NARACOORTE & LUCINDALE.",1,1,0,1,0,2021,"September","Saturday","03:45 pm",50,"Unsealed","Dry","Not Raining","Daylight","Roll Over",1,"Y",,1522522.43,1438887.43
"2021-20518-19/09/2025","PARKSIDE","CITY OF UNLEY",2,1,0,0,1,2021,"September","Sunday","12:18 pm",60,"Sealed","Dry","Not Raining","Daylight","Right Turn",1,,,1329603.75,1668978.88
"2021-20522-19/09/2025","ELIZABETH","CITY OF PLAYFORD.",2,2,0,0,2,2021,"September","Sunday","03:50 pm",50,"Sealed","Dry","Not Raining","Daylight","Right Turn",2,,,1335337.57,1693201.94
"2021-20523-19/09/2025","TERINGIE","THE ADELAIDE HILLS COUNCIL",2,1,0,0,1,2021,"September","Sunday","03:50 pm",60,"Sealed","Dry","Not Raining","Daylight","Hit Fixed Object",1,,"Y",1337932.3,1672013.54
"2021-20530-19/09/2025","BERRI","THE BERRI BARMERA COUNCIL",2,1,0,0,1,2021,"September","Sunday","04:30 pm",50,"Sealed","Dry","Not Raining","Daylight","Right Angle",1,,,1514607.99,1733984.57
"2021-20540-19/09/2025","MAGILL","CC CAMPBELLTOWN.",2,1,0,0,1,2021,"September","Monday","12:25 pm",60,"Sealed","Dry","Not Raining","Daylight","Right Angle",1,,,1335452.93,1672931.31
"2021-20542-19/09/2025","STANLEY FLAT","CLARE AND GILBERT VALLEYS DISTRICT COUNCIL",3,1,0,0,1,2021,"September","Monday","11:30 am",60,"Unsealed","Dry","Not Raining","Daylight","Hit Fixed Object",1,,,1335551.84,1798476.94
"2021-20545-19/09/2025","DIREK","CITY OF SALISBURY",2,2,0,0,2,2021,"September","Monday","02:18 pm",90,"Sealed","Dry","Not Raining","Daylight","Right Angle",1,,,1329380.64,1693913.15
"2021-20546-19/09/2025","STEPNEY","CC OF NORWOOD,PAYNEHAM & ST PETERS",2,1,0,0,1,2021,"September","Monday","02:30 pm",60,"Sealed","Dry","Not Raining","Daylight","Right Turn",1,,,1331150.89,1671732.93
"2021-20547-19/09/2025","ALDINGA","CITY OF ONKAPARINGA",2,1,0,0,1,2021,"September","Monday","03:30 pm",70,"Sealed","Dry","Not Raining","Daylight","Rear End",2,,,1316840.75,1633195.42
"2021-20552-19/09/2025","ENFIELD","CITY OF PORT ADELAIDE ENFIELD",4,2,0,0,2,2021,"September","Monday","04:00 pm",60,"Sealed","Dry","Not Raining","Daylight","Rear End",1,,,1329466.83,1676448.25
